contestId,index,name,tags,rating,solvedCount,vector
1788,B,Sum of Two Numbers,constructive algorithms greedy implementation math probabilities,1100.0,16153,constructive algorithms greedy implementation math probabilities 1100.0
1788,A,One and Two,brute force implementation math,800.0,22749,brute force implementation math 800.0
1787,I,Treasure Hunt,data structures divide and conquer two pointers,3400.0,118,data structures divide and conquer two pointers 3400.0
1787,H,Codeforces Scoreboard,binary search data structures dp geometry,3300.0,148,binary search data structures dp geometry 3300.0
1787,G,Colorful Tree Again,brute force data structures trees,3000.0,283,brute force data structures trees 3000.0
1787,F,Inverse Transformation,constructive algorithms implementation math,2500.0,553,constructive algorithms implementation math 2500.0
1787,E,The Harmonization of XOR,bitmasks constructive algorithms greedy math,2100.0,1814,bitmasks constructive algorithms greedy math 2100.0
1787,D,Game on Axis,combinatorics dfs and similar dsu graphs implementation,1900.0,2807,combinatorics dfs and similar dsu graphs implementation 1900.0
1787,C,Remove the Bracket,dp greedy math,1600.0,5493,dp greedy math 1600.0
1787,B,Number Factorization,greedy math number theory,1100.0,11256,greedy math number theory 1100.0
1787,A,Exponential Equation,constructive algorithms math,800.0,17313,constructive algorithms math 800.0
1786,B,Cake Assembly Line,brute force sortings,1300.0,7275,brute force sortings 1300.0
1786,A2,Alternating Deck (hard version),implementation,800.0,10447,implementation 800.0
1786,A1,Non-alternating Deck (easy version),implementation,800.0,12619,implementation 800.0
1784,F,Minimums or Medians,,3400.0,132, 3400.0
1784,E,Infinite Game,brute force combinatorics dp games probabilities,3100.0,208,brute force combinatorics dp games probabilities 3100.0
1784,D,Wooden Spoon,combinatorics dp,2400.0,736,combinatorics dp 2400.0
1784,C,Monsters (hard version),data structures greedy,2200.0,1260,data structures greedy 2200.0
1784,B,Letter Exchange,constructive algorithms,1900.0,2809,constructive algorithms 1900.0
1784,A,Monsters (easy version),brute force greedy,1000.0,12348,brute force greedy 1000.0
1783,G,Weighed Tree Radius,data structures divide and conquer implementation trees,2800.0,329,data structures divide and conquer implementation trees 2800.0
1783,F,Double Sort II,dfs and similar flows graph matchings graphs,2500.0,709,dfs and similar flows graph matchings graphs 2500.0
1783,E,Game of the Year,brute force data structures math number theory,2300.0,1719,brute force data structures math number theory 2300.0
1783,D,Different Arrays,brute force dp implementation,2000.0,3466,brute force dp implementation 2000.0
1783,C,Yet Another Tournament,binary search greedy sortings,1700.0,7443,binary search greedy sortings 1700.0
1783,B,Matrix of Differences,constructive algorithms math,1100.0,15570,constructive algorithms math 1100.0
1783,A,Make it Beautiful,constructive algorithms math sortings,800.0,23435,constructive algorithms math sortings 800.0
1781,H2,Window Signals (hard version),,3500.0,75, 3500.0
1781,H1,Window Signals (easy version),,3200.0,95, 3200.0
1781,G,Diverse Coloring,constructive algorithms trees,3200.0,179,constructive algorithms trees 3200.0
1781,F,Bracket Insertion,combinatorics dp math trees,2700.0,584,combinatorics dp math trees 2700.0
1781,E,Rectangle Shrinking,binary search brute force data structures greedy implementation two pointers,2300.0,1173,binary search brute force data structures greedy implementation two pointers 2300.0
1781,D,Many Perfect Squares,brute force math number theory,1800.0,4413,brute force math number theory 1800.0
1781,C,Equal Frequencies,brute force constructive algorithms greedy implementation sortings strings,1600.0,5823,brute force constructive algorithms greedy implementation sortings strings 1600.0
1781,B,Going to the Cinema,brute force greedy sortings,1000.0,11942,brute force greedy sortings 1000.0
1781,A,Parallel Projection,geometry math,800.0,14096,geometry math 800.0
1780,G,Delicious Dessert,binary search dsu hashing math number theory string suffix structures,2400.0,462,binary search dsu hashing math number theory string suffix structures 2400.0
1780,F,Three Chairs,bitmasks brute force combinatorics data structures dp number theory sortings,2300.0,1080,bitmasks brute force combinatorics data structures dp number theory sortings 2300.0
1780,E,Josuke and Complete Graph,binary search brute force data structures math number theory,2400.0,1062,binary search brute force data structures math number theory 2400.0
1780,D,Bit Guessing Game,binary search bitmasks constructive algorithms interactive,1800.0,3822,binary search bitmasks constructive algorithms interactive 1800.0
1780,B,GCD Partition,brute force greedy math number theory,1100.0,13903,brute force greedy math number theory 1100.0
1780,A,Hayato and School,constructive algorithms greedy,800.0,19456,constructive algorithms greedy 800.0
1779,H,Olympic Team Building,brute force meet-in-the-middle,3500.0,113,brute force meet-in-the-middle 3500.0
1779,G,The Game of the Century,constructive algorithms graphs shortest paths,3000.0,250,constructive algorithms graphs shortest paths 3000.0
1779,F,Xorcerer's Stones,bitmasks constructive algorithms dp trees,2500.0,1057,bitmasks constructive algorithms dp trees 2500.0
1779,E,Anya's Simultaneous Exhibition,constructive algorithms graphs greedy interactive sortings,2400.0,1455,constructive algorithms graphs greedy interactive sortings 2400.0
1779,D,Boris and His Amazing Haircut,constructive algorithms data structures dp dsu greedy sortings,1700.0,6214,constructive algorithms data structures dp dsu greedy sortings 1700.0
1779,C,Least Prefix Sum,data structures greedy,1600.0,9898,data structures greedy 1600.0
1779,B,MKnez's ConstructiveForces Task,constructive algorithms math,900.0,20609,constructive algorithms math 900.0
1779,A,Hall of Fame,constructive algorithms greedy strings,800.0,21619,constructive algorithms greedy strings 800.0
1778,F,Maximizing Root,dfs and similar dp graphs math number theory trees,2600.0,428,dfs and similar dp graphs math number theory trees 2600.0
1778,E,The Tree Has Fallen!,bitmasks dfs and similar math trees,2500.0,675,bitmasks dfs and similar math trees 2500.0
1778,D,Flexible String Revisit,combinatorics dp math probabilities,2100.0,2075,combinatorics dp math probabilities 2100.0
1778,C,Flexible String,bitmasks brute force strings,1600.0,6312,bitmasks brute force strings 1600.0
1778,B,The Forbidden Permutation,greedy math,1300.0,11216,greedy math 1300.0
1778,A,Flip Flop Sum,greedy implementation,800.0,21450,greedy implementation 800.0
1777,F,Comfortably Numb,bitmasks data structures divide and conquer strings trees,2400.0,600,bitmasks data structures divide and conquer strings trees 2400.0
1777,E,Edge Reverse,binary search dfs and similar graphs trees,2200.0,1288,binary search dfs and similar graphs trees 2200.0
1777,D,Score of a Tree,bitmasks combinatorics dfs and similar dp math probabilities trees,1900.0,2512,bitmasks combinatorics dfs and similar dp math probabilities trees 1900.0
1777,C,Quiz Master,binary search math number theory sortings two pointers,1700.0,5997,binary search math number theory sortings two pointers 1700.0
1777,B,Emordnilap,combinatorics greedy math,900.0,14772,combinatorics greedy math 900.0
1777,A,Everybody Likes Good Arrays!,greedy math,800.0,17994,greedy math 800.0
1776,N,Count Permutations,math,3500.0,29,math 3500.0
1776,M,Parmigiana With Seafood,binary search dp greedy trees,3000.0,222,binary search dp greedy trees 3000.0
1776,L,Controllers,binary search math,1500.0,3563,binary search math 1500.0
1776,K,Uniform Chemistry,dp math,3200.0,46,dp math 3200.0
1776,J,Italian Data Centers,graphs shortest paths,2500.0,471,graphs shortest paths 2500.0
1776,I,Spinach Pizza,games geometry greedy interactive,2500.0,463,games geometry greedy interactive 2500.0
1776,H,Beppa and SwerChat,two pointers,1300.0,4452,two pointers 1300.0
1776,G,Another Wine Tasting Event,combinatorics constructive algorithms math strings,2100.0,1510,combinatorics constructive algorithms math strings 2100.0
1776,F,Train Splitting,constructive algorithms graphs greedy,1700.0,2338,constructive algorithms graphs greedy 1700.0
1776,E,Crossing the Railways,data structures dp,3500.0,28,data structures dp 3500.0
1776,D,Teamwork,constructive algorithms greedy math,2800.0,265,constructive algorithms greedy math 2800.0
1776,C,Library game,games greedy interactive sortings,2500.0,483,games greedy interactive sortings 2500.0
1776,B,Vittorio Plays with LEGO Bricks,dp geometry,2200.0,974,dp geometry 2200.0
1776,A,Walking Boy,greedy,800.0,5644,greedy 800.0
1775,F,Laboratory on Pluto,constructive algorithms dp greedy math,2500.0,627,constructive algorithms dp greedy math 2500.0
1775,E,The Human Equation,greedy implementation,2100.0,2527,greedy implementation 2100.0
1775,D,Friendly Spiders,dfs and similar graphs math number theory shortest paths,1800.0,4497,dfs and similar graphs math number theory shortest paths 1800.0
1775,C,Interesting Sequence,bitmasks math,1600.0,7681,bitmasks math 1600.0
1775,B,Gardener and the Array,bitmasks constructive algorithms,1300.0,10352,bitmasks constructive algorithms 1300.0
1775,A2,Gardener and the Capybaras (hard version),constructive algorithms greedy,900.0,15837,constructive algorithms greedy 900.0
1775,A1,Gardener and the Capybaras (easy version),brute force constructive algorithms implementation,800.0,17098,brute force constructive algorithms implementation 800.0
1774,H,Maximum Permutation,constructive algorithms,3500.0,112,constructive algorithms 3500.0
1774,G,Segment Covering,brute force combinatorics constructive algorithms data structures dp trees,3200.0,235,brute force combinatorics constructive algorithms data structures dp trees 3200.0
1774,F2,Magician and Pigs (Hard Version),binary search brute force data structures implementation,2700.0,502,binary search brute force data structures implementation 2700.0
1774,F1,Magician and Pigs (Easy Version),brute force data structures implementation,2400.0,885,brute force data structures implementation 2400.0
1774,E,Two Chess Pieces,dfs and similar dp greedy trees,1900.0,2786,dfs and similar dp greedy trees 1900.0
1774,D,Same Count One,brute force constructive algorithms greedy implementation two pointers,1600.0,6138,brute force constructive algorithms greedy implementation two pointers 1600.0
1774,C,Ice and Fire,constructive algorithms dp greedy,1300.0,10024,constructive algorithms dp greedy 1300.0
1774,B,Coloring,constructive algorithms greedy math,1500.0,9474,constructive algorithms greedy math 1500.0
1774,A,Add Plus Minus Sign,constructive algorithms math,800.0,20558,constructive algorithms math 800.0
1773,L,Lisa's Sequences,dp,3500.0,20,dp 3500.0
1773,K,King's Puzzle,constructive algorithms,1900.0,1105,constructive algorithms 1900.0
1773,J,Jumbled Trees,constructive algorithms math,2900.0,75,constructive algorithms math 2900.0
1773,I,Interactive Factorial Guessing,brute force games implementation interactive,2500.0,376,brute force games implementation interactive 2500.0
1773,H,Hot and Cold,binary search interactive,2600.0,249,binary search interactive 2600.0
1773,G,Game of Questions,bitmasks combinatorics dp fft math probabilities,2800.0,214,bitmasks combinatorics dp fft math probabilities 2800.0
1773,F,Football,constructive algorithms,800.0,3316,constructive algorithms 800.0
1773,E,Easy Assembly,greedy sortings,1400.0,3448,greedy sortings 1400.0
1773,D,Dominoes,combinatorics flows graph matchings greedy,2600.0,302,combinatorics flows graph matchings greedy 2600.0
1773,C,Cactus Meets Torus,,3500.0,22, 3500.0
1773,B,BinCoin,binary search divide and conquer hashing implementation probabilities trees,2200.0,578,binary search divide and conquer hashing implementation probabilities trees 2200.0
1773,A,Amazing Trick,constructive algorithms graph matchings math probabilities,1900.0,1156,constructive algorithms graph matchings math probabilities 1900.0
1772,G,Gaining Rating,binary search greedy implementation math sortings two pointers,2200.0,1039,binary search greedy implementation math sortings two pointers 2200.0
1772,F,Copy of a Copy of a Copy,constructive algorithms dfs and similar graphs implementation sortings,2000.0,1767,constructive algorithms dfs and similar graphs implementation sortings 2000.0
